user_id,email,first_name,last_name,phone,date_of_birth,country,city,address,postal_code,registration_date,account_status,kyc_level,kyc_verified,transaction_limit_daily,preferred_currency,risk_score,total_transactions,total_volume,last_login,has_active_card,payment_methods_count,referral_code,is_merchant,merchant_category
8381,ricardo78@example.com,Edgardo,Toro,57 322 487 61 08,1997-01-10,CO,Villanueva,"Cr. 100C # 3-7 Este, Oficina 8, 200427, San Alberto, Cesar",995123,2023-12-31 19:23:59,active,intermediate,True,32268,ARS,29.06,494,1647.78,2025-09-13 19:23:59,True,3,E861D1A0,False,
8382,medinasofia@example.org,Manuel,Mendoza,+54 15 2720 9574,1980-09-07,AR,Resistencia,"Calle 7 N° 76, San Luis 5700, San Luis",83008398,2025-04-10 19:23:59,active,intermediate,True,48565,MXN,46.65,312,15129.79,2025-09-23 19:23:59,True,4,B033B08B,False,
8383,dominguezfausto@example.net,Sofía,Rodriguez,+54 9 3949 6513,1952-03-08,AR,Formosa,"Calle Mendoza N° 73 Dto. 9, Merlo 5881, San Luis",19006558,2024-09-23 19:23:59,active,basic,True,5882,USD,35.89,344,19887.64,2025-10-09 19:23:59,True,3,9D11A955,False,
8384,badilloesparta@example.net,Nicolás,Burgos,1-655-485-1318x299,1957-12-05,MX,San Helena de la Montaña,"Callejón Eslovaquia 107 294, Nueva Francia, CHIS 02864-3734",27722,2024-04-22 19:23:59,inactive,basic,True,4909,USD,34.84,41,2707.36,,True,4,41D3730E,False,
8385,cuellaraldonza@example.net,Yolanda,Curiel,(467)563-3989,1961-12-02,MX,Nueva Países Bajos,"Continuación Aguascalientes 399 Interior 817, San Estefanía los bajos, TLAX 42070-4319",58931-8378,2024-09-10 19:23:59,inactive,basic,True,6187,COP,64.65,4,4868.2,,False,4,D3C79DDC,True,
8386,claudiaperez@example.net,Gabriela,Villagrán,+56 800 175 421,1950-08-15,CL,Río Bueno,"Calle Las Mosquetas 4689, Tucapel, Región del Biobío, 6610820",4713800,2024-04-21 19:23:59,active,intermediate,True,39084,ARS,18.65,286,48873.45,2025-10-05 19:23:59,False,2,BCE7A513,False,
8387,silvanaperez@example.net,Héctor,Arévalo,+56 2 3312 8166,1982-11-11,CL,Molina,"Ruta 5 Sur, km 412",1627970,2024-11-20 19:23:59,active,intermediate,True,19482,CLP,78.99,7,41353.95,2025-10-13 19:23:59,False,2,7379D52E,False,food
8388,andre31@example.com,Luiz Gustavo,Costela,+55 84 5069 0144,2003-03-30,BR,Costela das Pedras,"Passarela de Moraes, 73, Santa Rita De Cássia, 83534-134 Pinto de Pires / TO",35035-955,2024-08-06 19:23:59,suspended,advanced,True,94759,ARS,86.42,26,4788.04,,True,4,65408C34,False,
8389,ninaandrade@example.org,Gabriel,Cunha,+55 84 9549-6779,1960-02-25,BR,Barbosa,"Feira Luara Moreira, 37, Vila Madre Gertrudes 3ª Seção, 19266685 Sales / SC",54676-608,2025-04-06 19:23:59,pending_verification,basic,True,6678,MXN,51.94,37,1989.98,,False,3,AE771A93,False,
8390,leonorcortes@example.net,Isabel,Álvarez,573212270044,1985-10-03,CO,El Encanto,"Calle 197 # 7-54 Sur, 157391, Tópaga, Boyacá",131862,2024-03-22 19:23:59,inactive,intermediate,True,49824,BRL,37.09,43,3497.57,,False,3,D3F30645,False,
8391,teixeiramanuela@example.net,Nicolas,Barbosa,+55 (031) 9879-8168,1958-12-18,BR,Moura,"Trevo Cauã Jesus, 87, Ernesto Nascimento, 59899-673 Novais da Mata / SP",18136666,2025-10-13 19:23:59,active,advanced,True,68221,USD,77.63,199,25885.12,2025-10-19 19:23:59,True,4,8D2097EF,False,
8392,edwinmeneses@example.net,Florencia,Muñoz,+56 2 2596 2747,1976-01-23,PE,Panquehue,"Los Piñones 84, Longaví, Región del Maule, 8037200",0216060,2023-12-09 19:23:59,pending_verification,intermediate,True,46624,USD,49.58,19,1845.12,,False,2,2DB0187B,False,
8393,kmacedo@example.org,João Pedro,Fonseca,+55 84 7532-6045,1989-02-21,BR,Vargas,"Recanto de Montenegro, 50, Unidas, 67333-692 Freitas / SP",20466-736,2025-05-21 19:23:59,active,intermediate,True,41389,BRL,29.06,33,3295.7,2025-09-17 19:23:59,True,4,CF33E589,False,
8394,fernandezpedro@example.net,José,Méndez,+56 2 3128 8626,1959-01-20,CL,Pucón,"Avenida Los Alerces 4247, San Rafael, Región del Maule",0414850,2023-12-06 19:23:59,inactive,none,False,500,USD,27.97,27,4042.05,,False,2,8001B6CD,True,
8395,hduarte@example.net,Cecilia,Méndez,+34(2)9242013940,2007-09-03,MX,San Ángela de la Montaña,"Periférico Turquía 210 Interior 494, Vieja Senegal, MICH 37770-6001",96597-8083,2024-07-26 19:23:59,active,basic,True,1641,CLP,92.91,127,41777.68,2025-09-20 19:23:59,True,3,3AD275FE,False,
8396,isabellabarbosa@example.net,Gustavo Henrique,da Rocha,(051) 9338 8710,1999-08-20,BR,Mendonça de Guerra,"Chácara de Azevedo, 42, Vila Puc, 87127427 das Neves de Caldeira / PR",52352220,2025-05-30 19:23:59,active,intermediate,True,44363,CLP,83.49,261,33828.61,2025-10-18 19:23:59,False,1,BF2EB729,False,services
8397,azambrano@example.com,Karen,Prada,57 326 348 13 37,1982-08-11,CO,Facatativá,"Dg. 54M # 2-62 Este, 447005, Albania, La Guajira",189030,2024-11-12 19:23:59,active,basic,True,8405,USD,42.4,187,3037.87,2025-08-26 19:23:59,True,3,009AD6FB,False,
8398,corderorosa@example.com,Federico,Preciado,1-818-064-4082x84672,1953-11-13,MX,San Gabriela los altos,"Circuito Tejeda 348 Edif. 774 , Depto. 573, San Anabel los altos, SON 39759-3513",90412-1507,2025-07-29 19:23:59,active,basic,True,3295,MXN,20.02,283,45312.88,2025-10-20 19:23:59,True,3,CC9E2388,False,
8399,camila15@example.com,Miguel,Muñoz,+56 2 2467 9452,1984-05-16,CL,Santa Cruz,"Las Lilas 2527 Of. 503, Copiapó, Región de Atacama, 6581090",2745860,2025-08-24 19:23:59,suspended,basic,True,1413,USD,18.47,42,1075.85,,False,1,3D0C2382,False,
8400,emmasilva@example.org,Mariano,Garrido,+56 61 335 5612,1968-06-06,CL,Paredones,"Ruta 5 Norte, km 428",0988480,2025-04-14 19:23:59,active,intermediate,True,28576,COP,86.24,421,12729.9,2025-09-03 19:23:59,False,4,23B42CFE,False,
8401,rosariosanchez@example.com,Bautista,Herrera,+54 9 3785 6804,1950-11-29,AR,Viedma,"Camino 196 B N° 5718 Piso 8 Dto. 2, San Juan 5400, San Juan",40000531,2024-11-29 19:23:59,active,advanced,True,50500,BRL,22.16,224,18282.19,2025-09-22 19:23:59,True,3,21BF8539,False,
8402,isabel81@example.com,João Guilherme,Brito,(021) 5982 1902,1971-08-10,BR,Cavalcante do Sul,"Esplanada Paulo Sousa, 64, Jaraguá, 66554-935 das Neves de da Cunha / AM",17914-645,2024-01-27 19:23:59,pending_verification,basic,True,6496,MXN,83.45,2,3715.89,,True,4,F5E1202B,False,
8403,wilfrido89@example.org,Esperanza,Cazares,179.507.2165,1958-09-20,MX,Vieja San Marino,"Privada Tamaulipas 006 565, Nueva Colombia, MOR 91966",47613,2025-09-22 19:23:59,active,intermediate,True,38450,BRL,32.06,362,47506.19,2025-09-30 19:23:59,True,4,B701DD1C,False,
8404,cassianoemanuelly@example.org,Maria Luísa,Sá,+55 21 5404 6781,1979-04-24,BR,Gonçalves do Amparo,"Colônia de Teixeira, 424, Santana Do Cafezal, 36597-468 Cavalcanti / SE",58355449,2024-07-18 19:23:59,suspended,basic,True,1956,COP,16.39,28,901.77,,True,1,554E6B9A,False,
8405,ramirozambrano@example.org,Isaac,Ortega,02133651091,2002-01-11,MX,Vieja Santa Lucía,"Prolongación Kazajstán 227 Interior 020, Vieja Seychelles, SON 51511-0208",52956,2024-03-06 19:23:59,active,advanced,True,88297,BRL,73.57,136,3203.78,2025-10-11 19:23:59,True,4,15450750,False,
8406,arreolarodrigo@example.org,Modesto,Meza,09158748415,1986-04-26,MX,Vieja Sierra Leona,"Prolongación Cervántez 030 Edif. 870 , Depto. 330, San Eugenio los altos, CAMP 30680-3249",81418,2024-05-31 19:23:59,active,basic,True,9965,USD,61.38,455,10152.03,2025-10-15 19:23:59,False,1,02C18948,False,
8407,rcardona@example.net,Fernando,Torres,6022007248,1974-08-16,CO,Sativanorte,"Avenida calle 137 # 2-5 Sur, 055854, Nariño, Antioquia",270687,2025-06-12 19:23:59,suspended,intermediate,True,48518,COP,10.03,39,2839.48,,True,1,7C1D2531,False,
8408,florezluis@example.org,María,Alvarado,310 407 01 37,1998-02-26,CO,Fómeque,"Carrera 18 # 84-2, 529169, Cumbal, Nariño",414688,2023-11-17 19:23:59,inactive,intermediate,True,40392,MXN,39.51,0,3237.16,,True,4,E9343469,False,
8409,catalinamontoya@example.org,Jaime,Díaz,,2004-08-11,CO,Fúquene,"Calle 136F # 8-2, 158382, Jenesano, Boyacá",854340,2025-07-14 19:23:59,suspended,basic,True,5247,CLP,50.24,38,2724.9,,True,2,D5EEC763,False,
8410,zelayaguillermina@example.org,Carmen,Vigil,(295)241-8667,1959-10-01,MX,Nueva República Árabe Siria,"Calle Islas Salomón 427 Interior 744, San Julio César de la Montaña, COL 63145",39980-6966,2024-12-13 19:23:59,active,advanced,True,97089,ARS,92.07,209,45823.64,2025-09-12 19:23:59,True,3,81A55AF7,False,
8411,rebecagil@example.com,David,Vela,552.539.6690x78015,1998-11-04,MX,San Eva de la Montaña,"Retorno Guanajuato 240 Interior 840, Nueva Angola, SLP 30068-9468",45615,2025-07-31 19:23:59,active,advanced,True,57771,CLP,55.4,162,7141.02,2025-09-19 19:23:59,True,1,20CEC8D7,False,
8412,saparecida@example.org,Marcela,Sá,61 8959 3278,1965-07-29,BR,Pires Verde,"Jardim Isabela Rios, 35, Vila São Gabriel Jacui, 87286-830 da Paz Verde / TO",79461652,2025-06-07 19:23:59,active,intermediate,True,32714,BRL,41.76,0,16041.15,2025-09-09 19:23:59,True,4,FF843B97,True,
8413,juanrodriguez@example.com,Eduardo,Rivas,576086110951,1979-09-10,CO,Cumbal,"Avenida Ospina # 20-19, 050612, Sonsón, Antioquia",159860,2024-03-18 19:23:59,active,advanced,True,60075,USD,41.18,453,36554.38,2025-10-23 19:23:59,True,1,B66BD047,False,
8414,cda-costa@example.net,Alana,Aragão,84 9440 2457,1954-04-23,BR,Moreira,"Área Azevedo, 99, Vista Do Sol, 79586-023 Barbosa Paulista / ES",01995516,2024-02-16 19:23:59,inactive,advanced,True,64713,CLP,48.29,19,4464.88,,True,3,D1680AB8,False,
8415,vrojas@example.com,Isabel,Rangel,3141631511,2003-12-08,CO,El Roble,"Cr. 62 # 56-9, 254291, Une, Cundinamarca",186030,2025-10-06 19:23:59,active,basic,True,7408,CLP,2.74,100,21142.93,2025-09-25 19:23:59,True,1,BF20C0D1,False,
8416,inesmunoz@example.com,Karina,Adasme,+56 2 2575 2358,2006-08-24,PE,Hualqui,"Las Mosquetas 663 Dpto. 610, La Higuera, Región de Coquimbo, 1216130",4152920,2025-02-07 19:23:59,pending_verification,intermediate,True,28273,BRL,23.35,28,1703.47,,True,1,11A5872D,False,
8417,rojaslucas@example.net,Pedro,Castillo,+54 15 2474 4304,1962-05-25,AR,Viedma,"Diagonal 7 N° 67, Mar del Plata 7600, Buenos Aires",54007546,2024-03-17 19:23:59,active,basic,True,1558,MXN,61.97,242,2820.7,2025-10-06 19:23:59,True,4,96FC9B21,False,retail
8418,sarahmachado@example.org,Mirella,Cardoso,+55 41 5832 5496,1996-05-24,BR,Fogaça,"Pátio de Araújo, 607, Vila Puc, 75949922 Brito do Campo / CE",79622-652,2024-03-29 19:23:59,active,intermediate,True,27087,BRL,94.7,182,38815.33,2025-09-30 19:23:59,True,4,AC6133EE,False,
8419,nieveseva@example.com,Sergio,Ramón,+48(4)8731204875,2007-04-22,MX,Nueva Cabo Verde,"Privada Norte Parra 328 Interior 622, San Mateo los bajos, VER 23238-9410",77193,2025-05-03 19:23:59,active,basic,True,2365,ARS,64.69,401,38705.43,2025-10-10 19:23:59,True,1,2A571BA4,False,
8420,elvira10@example.org,Julia,Zelaya,531.349.6724,1982-04-21,MX,San Magdalena de la Montaña,"Circunvalación Portugal 581 Interior 881, San Aurora de la Montaña, CAMP 99217",98095-7733,2024-06-22 19:23:59,active,basic,True,6809,BRL,78.01,214,2145.85,2025-09-30 19:23:59,True,3,CA1B1D93,False,
8421,miguel90@example.org,Ángela,Ruiz,+56 9 9837 5284,1979-10-17,CL,San Esteban,"Ruta T-20, km 21, Región de Atacama",8918300,2024-03-22 19:23:59,active,basic,True,7379,ARS,72.2,180,42511.51,2025-09-02 19:23:59,True,1,C256F5D2,False,
8422,joaquimda-cunha@example.net,Anna Liz,Leão,84 8430 6198,1970-12-01,BR,Cassiano de Oliveira,"Lagoa de Ferreira, 692, Vila Independencia 3ª Seção, 38263-046 Sá da Serra / CE",14563191,2025-06-16 19:23:59,active,basic,True,9249,CLP,12.67,149,45765.2,2025-09-20 19:23:59,False,3,72B544C6,False,
8423,mercedes93@example.com,María José,Abrego,1-854-740-1458,1968-12-06,MX,San Asunción los bajos,"Continuación Norte Adame 272 060, San Natividad los bajos, SLP 87297-0192",68454-5699,2023-10-30 19:23:59,inactive,intermediate,True,37780,COP,61.28,37,2552.01,,True,1,3AED0E84,False,
8424,leonrodriguez@example.net,Santino,Soto,+54 15 2822 9938,1974-01-13,AR,Río Gallegos,"Diag. 9 N° 14 Oficina 8, Córdoba 5000, Córdoba",55006714,2024-09-29 19:23:59,active,none,False,500,USD,84.72,24,4126.74,2025-09-30 19:23:59,True,3,54E596E5,False,
8425,brayanloaiza@example.org,Jair,Díaz,57 301 099 24 88,2000-10-13,CO,Urumita,"Carrera 6ª # 14-5 Sur, 258157, Guasca, Cundinamarca",817789,2024-12-04 19:23:59,active,advanced,True,99084,USD,42.1,245,49757.95,2025-10-15 19:23:59,True,3,DEB2D6F4,False,
8426,israel54@example.com,Victoria,Núñez,+56 33 276 2918,1952-12-15,CL,Yumbel,"Calle Los Alerces 97, Paillaco, Región de Los Ríos, 0095400",0942220,2024-11-07 19:23:59,active,advanced,True,77337,ARS,53.37,382,9790.97,2025-10-09 19:23:59,True,3,CA23367D,False,
8427,emilioferrer@example.com,Magdalena,Tamez,330-973-5931x17300,1979-12-29,MX,Nueva Marruecos,"Ampliación Lucero 842 Edif. 178 , Depto. 862, San Oswaldo los bajos, COL 89116",21961,2024-12-21 19:23:59,active,advanced,True,82083,ARS,16.45,255,42155.92,2025-09-15 19:23:59,True,1,DCCFF7B1,False,
8428,cavalcantithiago@example.org,Vitor Gabriel,Souza,+55 (021) 8402 4441,1963-09-05,BR,Carvalho,"Núcleo de da Costa, 53, Vila Madre Gertrudes 2ª Seção, 61482414 Duarte / PB",82297-819,2024-10-11 19:23:59,active,basic,True,4786,MXN,15.48,269,19561.64,2025-10-11 19:23:59,True,2,083D84B8,False,
8429,idiaz@example.net,Felipe,Fernandez,+54 15 2176 6967,2001-01-10,AR,Salta,"Avenida San Juan N° 737, San Juan 5400, San Juan",83005905,2023-11-10 19:23:59,active,intermediate,True,13149,ARS,58.07,253,32881.27,2025-10-02 19:23:59,True,1,651F5F7D,False,
8430,jcarvalho@example.net,Mateus,Melo,+55 51 9450 8621,1998-10-21,BR,Sales de Minas,"Vale Benício Cirino, 12, Grota, 67848764 Sousa do Campo / PI",24348976,2025-01-20 19:23:59,active,basic,True,1017,COP,96.08,440,49171.36,2025-09-09 19:23:59,True,2,5B7D72CE,False,
8431,lindapelayo@example.org,Eugenia,Gonzales,043-685-3446x9874,1986-06-30,MX,Nueva Bhután,"Peatonal Norte Loera 795 389, San Tomás los altos, MICH 23296",51128,2024-02-12 19:23:59,active,intermediate,True,28816,CLP,83.27,258,40299.62,2025-10-18 19:23:59,True,2,384A9310,False,
8432,dariobernal@example.net,Mario,Andrade,2334743,2006-02-19,CO,Machetá,"Cr. 81 # 6-87 Sur, Apto. 9, 051976, Marinilla, Antioquia",058609,2024-12-15 19:23:59,active,advanced,True,50983,USD,84.16,264,48415.87,2025-10-21 19:23:59,False,2,CF3880C8,True,
8433,debora99@example.org,Camilo,Delgado,1-995-979-2952x099,1973-12-30,MX,Nueva Senegal,"Calzada Sur Villarreal 588 Edif. 005 , Depto. 803, San Vicente los bajos, CHIS 50941-9913",67360-2435,2024-12-04 19:23:59,active,basic,True,1289,CLP,34.11,220,33178.18,2025-10-07 19:23:59,True,1,75949995,False,
8434,lavinia83@example.com,Maria Cecília,Borges,0500 791 0494,1972-01-03,BR,Pastor,"Alameda Lopes, 4, Lagoa, 72956-348 Cavalcante dos Dourados / BA",63755487,2024-09-22 19:23:59,active,basic,True,4332,BRL,22.17,211,22714.38,2025-09-07 19:23:59,True,2,B2374A78,False,other
8435,stoledo@example.org,Valentina,Mancilla,,1954-06-30,PE,Isla  de Pascua,"Sarai Medel 400, Melipeuco, Región de La Araucanía, 3425120",7349430,2024-03-29 19:23:59,active,intermediate,True,49412,USD,25.81,263,12063.26,2025-10-18 19:23:59,False,4,21B80EB8,False,
8436,zpimenta@example.com,Camila,Casa Grande,(084) 2509-3993,2007-08-30,BR,Silveira de Minas,"Residencial Ana Julia Albuquerque, 58, Coqueiros, 21241901 da Luz / AL",32804191,2023-10-30 19:23:59,active,basic,True,4815,USD,26.89,412,30124.28,2025-10-20 19:23:59,False,2,F12D27E2,False,
8437,coronadomarisol@example.com,Mitzy,Aguirre,(580)344-8312x34955,2002-03-09,MX,Nueva Ucrania,"Eje vial Gambia 269 Edif. 713 , Depto. 951, San Luz de la Montaña, GTO 67713-0696",70559,2025-09-21 19:23:59,pending_verification,intermediate,True,27217,ARS,67.07,27,3789.0,,True,4,969FF1AC,False,
8438,robertolinares@example.net,Bernabé,Ballesteros,1-712-764-9691,1960-04-10,MX,Nueva Ecuador,"Ampliación Sur Soto 770 Interior 403, Vieja Mónaco, CAMP 44726-4656",62648-2101,2025-04-28 19:23:59,active,intermediate,True,42746,USD,3.64,154,13920.67,2025-08-29 19:23:59,False,3,6034D91C,False,
8439,duartejose@example.net,Óscar,Carrillo,57 317 187 02 60,1957-02-02,CO,Pinillos,"Cr. 2ª # 1-7 Sur, 152161, Miraflores, Boyacá",919838,2024-05-03 19:23:59,active,advanced,True,81674,BRL,76.84,429,12457.84,2025-10-11 19:23:59,True,4,6E685FBD,False,
8440,freitashenry-gabriel@example.com,Maria Laura,Novais,+55 (081) 6015-8681,2004-04-02,BR,da Paz da Mata,"Campo Noah Cunha, 7, São Sebastião, 33020572 Correia / AP",18910472,2025-01-25 19:23:59,active,basic,True,4535,BRL,7.76,374,30964.17,2025-10-02 19:23:59,True,1,C06B833E,False,
8441,josedelgado@example.net,Yésica,Rivera,(+57) 328 701 94 34,1957-07-03,CO,Santana,"Carrera 13 # 3-63, 256856, Mosquera, Cundinamarca",818061,2023-12-26 19:23:59,active,advanced,True,99221,ARS,0.2,255,24334.92,2025-10-18 19:23:59,False,3,74F471A6,False,
8442,lourdesde-la-rosa@example.org,Carlos,Batista,538-266-9646,1988-10-02,MX,Nueva Saint Kitts y Nevis,"Periférico Papua Nueva Guinea 712 439, Nueva Suiza, SLP 73656",72732,2024-08-20 19:23:59,pending_verification,advanced,True,63569,BRL,75.6,27,2142.15,,False,1,1D2A8BCC,False,
8443,zcostela@example.net,Sarah,Novais,+55 84 4283-0365,1994-11-12,BR,Martins,"Trecho Pedro Cunha, 13, Coqueiros, 94038119 Peixoto / PR",40256811,2024-06-02 19:23:59,active,intermediate,True,42520,USD,80.18,286,36848.69,2025-10-20 19:23:59,True,1,FF4E94C4,True,
8444,merybeltran@example.com,Ignacio,Núñez,+56 9 8595 3464,1985-09-21,PE,Arauco,"Ruta T-91, km 35, Región de Los Ríos",1102320,2024-11-02 19:23:59,active,basic,True,9928,BRL,98.03,414,31602.96,2025-09-04 19:23:59,False,3,A857A2AA,False,
8445,cabreramaite@example.org,Valentin,Cabrera,+54 15 2796 3698,1969-12-21,AR,Rawson,"Calle 4 N° 394 Local 3, San Miguel de Tucumán 4000, Tucumán",55000537,2024-09-01 19:23:59,inactive,advanced,True,79444,COP,96.17,45,4921.16,,False,2,C5CDA8D7,False,
8446,aylin39@example.org,María,Lobos,+56 45 246 3137,2007-08-21,PE,Pelluhue,"Calle Julio Salgado 10 Of. 936, Chiguayante, Región del Biobío, 9587190",0425540,2024-08-02 19:23:59,active,intermediate,True,26320,COP,24.42,439,23413.49,2025-10-03 19:23:59,True,3,1971E5E8,False,
8447,quirogaalicia@example.org,Lorena,Carrasco,+56 2 3453 8844,1969-12-29,CL,Puente Alto,"Ruta 5 Norte, km 443",3574910,2023-12-11 19:23:59,active,basic,True,3876,MXN,36.47,465,608.97,2025-09-30 19:23:59,True,3,919A6F88,False,
8448,jtijerina@example.com,Ángela,Chávez,623-912-4427x1904,1960-06-26,MX,San Ofelia de la Montaña,"Corredor Norte Alcaraz 854 Interior 292, Vieja Bahrein, BC 59109",70248-7814,2025-09-29 19:23:59,active,intermediate,True,35440,USD,79.3,120,23913.36,2025-10-01 19:23:59,True,4,C1EA7EC7,False,
8449,fogacalivia@example.org,Lívia,Dias,+55 81 6570 0827,1970-03-14,BR,Barbosa do Norte,"Trevo Casa Grande, 1, Vila Pilar, 48875379 Oliveira de Caldeira / PE",78035-126,2024-09-11 19:23:59,active,advanced,True,92052,COP,69.42,470,23957.29,2025-09-13 19:23:59,True,2,1DB9AE63,False,
8450,jose-eduardogaitan@example.org,Gabriel,Salinas,06760940394,1983-09-09,MX,San Ofelia de la Montaña,"Pasaje Sur Girón 689 272, San Ignacio los bajos, MOR 07380-3503",11744-2349,2025-02-08 19:23:59,active,none,False,500,MXN,47.15,406,47966.32,2025-08-25 19:23:59,True,1,4074B93E,False,
8451,rsaavedra@example.com,Rosa,Herrera,+56 2 2644 5576,1951-05-07,PE,Los Álamos,"Las Azucenas 56, El Tabo, Región de Valparaíso",0767840,2024-07-19 19:23:59,active,intermediate,True,29706,MXN,81.45,220,36881.41,2025-09-26 19:23:59,True,3,D14B0CFC,True,
8452,felipe08@example.net,Yésica,Osorio,3202678615,2000-09-08,CO,Jerusalén,"Cr. 83Z # 8-9 Este, 998323, Puerto Carreño",183442,2025-05-05 19:23:59,active,basic,True,3353,MXN,74.16,59,4630.63,2025-10-12 19:23:59,True,4,C41FFB6F,False,
8453,herreramateo@example.com,Thiago Gabriel,Herrera,+54 15 2466 8361,1959-08-11,AR,San Miguel de Tucumán,"Calle Chaco N° 981 Local 45, Rawson 9103, Chubut",57001748,2024-07-15 19:23:59,active,intermediate,True,26503,BRL,30.26,424,46067.39,2025-08-29 19:23:59,True,4,2781E318,False,
8454,mouraravy@example.net,Eloah,Cunha,0800-148-6129,1952-08-30,BR,Ferreira,"Jardim Caio Sousa, 6, Vila Santo Antônio, 70651-211 Sá / SC",45788-730,2025-10-03 19:23:59,inactive,basic,True,6618,COP,42.44,12,2177.6,,True,3,95BEC413,False,
8455,delfinacardozo@example.org,Helena,Sanchez,+54 9 3476 7042,1996-03-29,AR,Mar del Plata,"Av. Santa Cruz N° 5117, Santa Fe 3000, Santa Fe",83000894,2024-10-16 19:23:59,active,advanced,True,62424,ARS,24.07,74,38173.1,2025-08-31 19:23:59,False,1,65561D5D,False,
8456,bortega@example.net,Alberto,Ruiz,+57 302 500 13 43,1999-12-27,CO,Urumita,"Avenida carrera 93 # 1-9, 506514, San Carlos de Guaroa, Meta",940220,2025-03-12 19:23:59,active,basic,True,3194,MXN,45.07,346,2781.44,2025-09-30 19:23:59,True,4,A1BB11EE,False,
8457,raullima@example.net,Thales,Cassiano,0800 637 7783,1966-05-13,BR,Cunha,"Lagoa Mariah Cirino, 6, Vila Cemig, 56287-201 Nascimento / MG",54923-250,2025-06-05 19:23:59,active,basic,True,1908,BRL,19.82,117,11153.36,2025-09-10 19:23:59,True,2,B5D44668,False,
8458,jcortes@example.com,Dante,Opazo,+56 600 332 385,1998-07-03,CL,Santa Bárbara,"Calle Cecilia Aránguiz 5058 Of. 449, Chanco, Región del Maule",7056670,2024-07-23 19:23:59,active,basic,True,7836,USD,14.86,146,29393.82,2025-10-22 19:23:59,True,4,C3C95DCA,False,
8459,torressimon@example.net,Samuel,Aguero,+54 9 3753 9025,1991-07-28,AR,Mar del Plata,"Calle San Luis N° 5730, Corrientes 3400, Corrientes",30001412,2025-01-02 19:23:59,inactive,intermediate,True,20967,ARS,10.97,25,3148.97,,False,3,96198C26,False,
8460,dmarquez@example.com,Arturo,Robles,812.444.2589x006,1957-03-01,MX,Vieja Seychelles,"Callejón Brasil 316 Interior 266, Nueva Argelia, AGS 38177-2361",53900-7966,2024-05-23 19:23:59,active,basic,True,6275,CLP,97.59,364,5946.96,2025-09-18 19:23:59,False,2,A33B14A0,False,
8461,wabreu@example.net,Noah,Castro,0900-254-3204,1980-12-14,BR,Campos das Pedras,"Passarela Rodrigo Silva, 2, Nossa Senhora Aparecida, 91741266 Albuquerque / TO",26505263,2024-05-03 19:23:59,active,basic,True,5540,MXN,4.09,362,31123.05,2025-09-28 19:23:59,False,3,24B3DECC,False,
8462,bolanosolga@example.org,Gladys,Ruiz,01 8000 979 732,1975-08-21,CO,Chinavita,"Calle 13U Bis # 9T-11 Sur, Casa 1, 689638, Galán, Santander",,2025-10-20 19:23:59,pending_verification,basic,True,7684,MXN,66.98,19,42.72,,True,3,316A6FFA,False,
8463,valentino62@example.org,Santino Nicolas,Nuñez,+54 9 3763 9298,1983-10-30,AR,Chilecito,"Av. Güemes N° 812, Río Gallegos 9400, Santa Cruz",83009125,2024-05-26 19:23:59,inactive,advanced,True,58869,COP,87.39,3,1089.39,,True,2,F6F301AA,False,
8464,apontevicente@example.org,Jaime,Gálvez,573-271-2700,1955-09-19,MX,Vieja Islas Marshall,"Corredor Sur Reséndez 783 Edif. 108 , Depto. 272, San Santiago los altos, DGO 46069-3129",21484-2596,2025-09-25 19:23:59,active,basic,True,4928,BRL,5.62,164,3119.22,2025-08-31 19:23:59,True,4,716B7A79,False,
8465,orincon@example.org,Ángel,Barrios,620.130.7924,1978-05-08,MX,Vieja Afganistán,"Callejón Monroy 959 Interior 624, Vieja Guatemala, TLAX 57203-3398",80849-3681,2024-11-07 19:23:59,active,basic,True,6622,COP,62.73,423,20270.25,2025-08-28 19:23:59,True,4,C64922DD,False,
8466,elsa65@example.net,José,Restrepo,01 8006 869 171,2000-04-10,CO,Florencia,"Calle 12 # 1-4 Este, 521301, Sandoná, Nariño",206613,2024-02-07 19:23:59,inactive,intermediate,True,30230,ARS,32.04,33,251.42,,True,2,70AF79DD,False,
8467,gmanzanares@example.net,Trinidad,Montaño,+30(3)9173111332,1992-07-07,MX,Vieja Haití,"Calzada Norte Amaya 271 669, San Miguel los bajos, SLP 60306",86952,2024-02-06 19:23:59,active,advanced,True,50748,USD,76.32,123,32635.04,2025-10-22 19:23:59,False,1,4938BFFE,False,
8468,minerva88@example.net,Renato,Cardona,1-080-454-7960x992,1994-11-26,MX,Vieja China,"Calzada Baja California 207 Edif. 022 , Depto. 442, San Adriana de la Montaña, OAX 32503",95224,2025-07-04 19:23:59,active,basic,True,6843,ARS,98.93,401,25562.56,2025-08-25 19:23:59,True,3,866DBBD3,False,
8469,dnavarro@example.net,Ariadna,Garza,00441645178,1997-06-01,MX,Nueva Sudán,"Privada Norte Saiz 431 488, Vieja Guinea Ecuatorial, SIN 39610",73304-6912,2023-11-21 19:23:59,pending_verification,basic,True,7272,USD,51.52,39,3299.67,,True,3,AA798F74,False,
